"sample_id","timepoint","diet_code","hydro_group","diet_time","taxon_plot","rel_abundance","sample_index"
"X2.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Acinetobacter johnsonii",0.0412987638465243,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio scophthalmi",0.000865456181953508,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Unclassified Mycoplasmataceae genus unresolved",0.028629290499022,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Delftia acidovorans",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Cetobacterium unresolved",0.968618558842366,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio unresolved",0.00188669447665865,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium unresolved",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Candidatus Hamiltonella unresolved",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium phosphoreum",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Buchnera unresolved",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Others",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides dorei",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Blautia unresolved",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides thetaiotaomicron",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Cutibacterium acnes",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Streptococcus unresolved",0,6
"X2.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Acinetobacter johnsonii",0,6
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio scophthalmi",0.95596444836198,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Unclassified Mycoplasmataceae genus unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Delftia acidovorans",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Cetobacterium unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio unresolved",0.0440355516380197,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Candidatus Hamiltonella unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium phosphoreum",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Buchnera unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Others",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides dorei",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Blautia unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides thetaiotaomicron",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Cutibacterium acnes",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Streptococcus unresolved",0,7
"X2.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Acinetobacter johnsonii",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio scophthalmi",0.936048421962819,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Unclassified Mycoplasmataceae genus unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Delftia acidovorans",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Cetobacterium unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio unresolved",0.0639515780371812,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Candidatus Hamiltonella unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium phosphoreum",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Buchnera unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Others",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides dorei",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Blautia unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides thetaiotaomicron",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Cutibacterium acnes",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Streptococcus unresolved",0,7
"X2.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Acinetobacter johnsonii",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio scophthalmi",0.118627544226745,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Unclassified Mycoplasmataceae genus unresolved",0.622622217995054,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Delftia acidovorans",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Cetobacterium unresolved",0.232142857142857,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio unresolved",0.0264884915350961,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium unresolved",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Candidatus Hamiltonella unresolved",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium phosphoreum",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Buchnera unresolved",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Others",0.000118889100247289,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides dorei",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Blautia unresolved",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides thetaiotaomicron",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Cutibacterium acnes",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Streptococcus unresolved",0,7
"X2.2t90","D90","Ctrl","Ctrl","Ctrl_D90","Acinetobacter johnsonii",0,7
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio scophthalmi",0.941739700503761,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Unclassified Mycoplasmataceae genus unresolved",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Delftia acidovorans",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Cetobacterium unresolved",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio unresolved",0.044993444206749,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium unresolved",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Candidatus Hamiltonella unresolved",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium phosphoreum",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Buchnera unresolved",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Others",0.0111966047891795,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides dorei",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Blautia unresolved",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides thetaiotaomicron",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Cutibacterium acnes",0,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Streptococcus unresolved",0.00207025050031054,8
"X2.3t30","D30","Ctrl","Ctrl","Ctrl_D30","Acinetobacter johnsonii",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio scophthalmi",0.461623616236162,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Unclassified Mycoplasmataceae genus unresolved",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Delftia acidovorans",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Cetobacterium unresolved",0.508205939202249,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio unresolved",0.0301704445615885,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium unresolved",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Candidatus Hamiltonella unresolved",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium phosphoreum",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Buchnera unresolved",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Others",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides dorei",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Blautia unresolved",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides thetaiotaomicron",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Cutibacterium acnes",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Streptococcus unresolved",0,8
"X2.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Acinetobacter johnsonii",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio scophthalmi",0.221474118529632,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Unclassified Mycoplasmataceae genus unresolved",0.746474118529632,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Delftia acidovorans",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Cetobacterium unresolved",0.0187171792948237,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio unresolved",0.0131845461365341,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium unresolved",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Candidatus Hamiltonella unresolved",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium phosphoreum",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Buchnera unresolved",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Others",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides dorei",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Blautia unresolved",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides thetaiotaomicron",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Cutibacterium acnes",0.000150037509377344,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Streptococcus unresolved",0,8
"X2.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Acinetobacter johnsonii",0,8
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio scophthalmi",0.977188623846835,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Unclassified Mycoplasmataceae genus unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Delftia acidovorans",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Cetobacterium unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio unresolved",0.0228113761531646,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Candidatus Hamiltonella unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium phosphoreum",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Buchnera unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Others",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides dorei",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Blautia unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides thetaiotaomicron",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Cutibacterium acnes",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Streptococcus unresolved",0,9
"X2.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Acinetobacter johnsonii",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio scophthalmi",0.112154696132597,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Unclassified Mycoplasmataceae genus unresolved",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Delftia acidovorans",0.669315767105822,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Cetobacterium unresolved",0.00403739906502337,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio unresolved",0.0158946026349341,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium unresolved",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Candidatus Hamiltonella unresolved",0.011347216319592,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium phosphoreum",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Buchnera unresolved",0.00138121546961326,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Others",0.152018699532512,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides dorei",0.00437739056523587,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Blautia unresolved",0.000403739906502338,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides thetaiotaomicron",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Cutibacterium acnes",0.00220994475138122,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Streptococcus unresolved",0,9
"X2.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Acinetobacter johnsonii",0.0268593285167871,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio scophthalmi",0.000139664804469274,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Unclassified Mycoplasmataceae genus unresolved",0.997651091924835,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Delftia acidovorans",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Cetobacterium unresolved",0.00140934484509904,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio unresolved",0.0005332656170645,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium unresolved",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Candidatus Hamiltonella unresolved",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium phosphoreum",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Buchnera unresolved",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Others",0.000101574403250381,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides dorei",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Blautia unresolved",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides thetaiotaomicron",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Cutibacterium acnes",5.07872016251905e-05,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Streptococcus unresolved",0,9
"X2.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Acinetobacter johnsonii",0.000114271203656679,9
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio scophthalmi",0.947772949954126,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Unclassified Mycoplasmataceae genus unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Delftia acidovorans",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Cetobacterium unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio unresolved",0.0521578063600326,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Candidatus Hamiltonella unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium phosphoreum",6.92436858413973e-05,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Buchnera unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Others",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides dorei",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Blautia unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides thetaiotaomicron",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Cutibacterium acnes",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Streptococcus unresolved",0,10
"X2.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Acinetobacter johnsonii",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio scophthalmi",0.957988803862154,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Unclassified Mycoplasmataceae genus unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Delftia acidovorans",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Cetobacterium unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio unresolved",0.0393405577525551,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Candidatus Hamiltonella unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium phosphoreum",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Buchnera unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Others",0.00267063838529095,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides dorei",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Blautia unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides thetaiotaomicron",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Cutibacterium acnes",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Streptococcus unresolved",0,10
"X2.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Acinetobacter johnsonii",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio scophthalmi",0.0160177427304091,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Unclassified Mycoplasmataceae genus unresolved",0.981694008308104,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Delftia acidovorans",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Cetobacterium unresolved",0.000387242131943956,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio unresolved",0.000950503414771527,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium unresolved",7.04076603534465e-05,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Candidatus Hamiltonella unresolved",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium phosphoreum",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Buchnera unresolved",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Others",0.000563261282827572,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides dorei",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Blautia unresolved",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides thetaiotaomicron",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Cutibacterium acnes",0.000176019150883616,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Streptococcus unresolved",0,10
"X2.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Acinetobacter johnsonii",0.000140815320706893,10
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio scophthalmi",0.039484574868322,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Unclassified Mycoplasmataceae genus unresolved",0.0022385252069225,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Delftia acidovorans",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Cetobacterium unresolved",0.267814145974417,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio unresolved",0.0218773513920241,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium unresolved",0.0183408577878104,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Candidatus Hamiltonella unresolved",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium phosphoreum",0.0031790820165538,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Buchnera unresolved",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Others",0.550376222723853,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides dorei",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Blautia unresolved",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides thetaiotaomicron",0,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Cutibacterium acnes",0.00197516930022573,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Streptococcus unresolved",0.0944507148231753,11
"X3.1t30","D30","Ctrl","Ctrl","Ctrl_D30","Acinetobacter johnsonii",0.000263355906696764,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio scophthalmi",0.0300822055497721,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Unclassified Mycoplasmataceae genus unresolved",0,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Delftia acidovorans",0.0720465233155042,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Cetobacterium unresolved",0,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio unresolved",0.00175898337940195,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium unresolved",0,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Candidatus Hamiltonella unresolved",0.354094123559608,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Photobacterium phosphoreum",0,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Buchnera unresolved",0.0780414258534659,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Others",0.191477905014898,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides dorei",0.102092831245288,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Blautia unresolved",0.10744157662347,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroides thetaiotaomicron",0.0323078579890153,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Cutibacterium acnes",0.00229744767921887,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Streptococcus unresolved",0.0283591197903579,11
"X3.1t7","D07","Ctrl","Ctrl","Ctrl_D07","Acinetobacter johnsonii",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio scophthalmi",0.00102731607091115,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Unclassified Mycoplasmataceae genus unresolved",0.907120090614546,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Delftia acidovorans",0.000763901693754445,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Cetobacterium unresolved",0.048046782393383,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Vibrio unresolved",0.000842926006901457,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium unresolved",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Candidatus Hamiltonella unresolved",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Photobacterium phosphoreum",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Buchnera unresolved",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Others",0.0375628901825462,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides dorei",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Blautia unresolved",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroides thetaiotaomicron",0,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Cutibacterium acnes",0.00381950846877223,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Streptococcus unresolved",0.000632194505176093,11
"X3.1t90","D90","Ctrl","Ctrl","Ctrl_D90","Acinetobacter johnsonii",0.000184390064009694,11
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio scophthalmi",0.557664800359639,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Unclassified Mycoplasmataceae genus unresolved",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Delftia acidovorans",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Cetobacterium unresolved",0.000408680371081777,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Vibrio unresolved",0.44147697086109,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium unresolved",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Candidatus Hamiltonella unresolved",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Photobacterium phosphoreum",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Buchnera unresolved",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Others",0.000449548408189955,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides dorei",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Blautia unresolved",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroides thetaiotaomicron",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Cutibacterium acnes",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Streptococcus unresolved",0,12
"X3.2t30","D30","Ctrl","Ctrl","Ctrl_D30","Acinetobacter johnsonii",0,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Vibrio scophthalmi",0.0681460417407201,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Unclassified Mycoplasmataceae genus unresolved",0,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Delftia acidovorans",0.0108668054638704,12
"X3.2t7","D07","Ctrl","Ctrl","Ctrl_D07","Cetobacterium unresolved",0,12
