"taxon_id","group","prevalence","samples_present","samples_total","taxon_label","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV00014","BL30_D30",0.857142857142857,12,14,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00017","Ctrl_D07",0.6,9,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00019","Ctrl_D07",0.6,9,15,"ASV00019","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei"
"ASV00021","Ctrl_D30",0.533333333333333,8,15,"ASV00021","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00021","BL15_D30",0.6,9,15,"ASV00021","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00021","BL30_D30",0.785714285714286,11,14,"ASV00021","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00023","BL30_D07",0.6,9,15,"ASV00023","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00025","Ctrl_D07",0.533333333333333,8,15,"ASV00025","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",
"ASV00027","BL15_D07",0.6,9,15,"ASV00027","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00027","BL15_D30",0.533333333333333,8,15,"ASV00027","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00031","Ctrl_D07",0.533333333333333,8,15,"ASV00031","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","thetaiotaomicron"
"ASV00032","Ctrl_D07",0.8,12,15,"ASV00032","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","acnes"
"ASV00032","BL15_D07",0.666666666666667,10,15,"ASV00032","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","acnes"
"ASV00032","BL30_D07",0.6,9,15,"ASV00032","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","acnes"
"ASV00037","Ctrl_D07",0.533333333333333,8,15,"ASV00037","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",
"ASV00044","BL30_D30",0.642857142857143,9,14,"ASV00044","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00054","Ctrl_D07",0.533333333333333,8,15,"ASV00054","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",
"ASV00059","Ctrl_D07",0.533333333333333,8,15,"ASV00059","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",
"ASV00068","Ctrl_D07",0.533333333333333,8,15,"ASV00068","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","merdae"
"ASV00080","Ctrl_D07",0.533333333333333,8,15,"ASV00080","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",
"ASV00084","Ctrl_D07",0.533333333333333,8,15,"ASV00084","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","vancouverensis"
"ASV00086","BL30_D90",0.5,7,14,"ASV00086","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,
"ASV00098","Ctrl_D07",0.533333333333333,8,15,"ASV00098","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",
"ASV00138","Ctrl_D07",0.533333333333333,8,15,"ASV00138","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",
"ASV00177","BL30_D90",0.714285714285714,10,14,"ASV00177","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,
